Name	Day	Start time	End time	Week pattern	Location	Room Size	Class Size	Staff	Department
SPSP043.S#	Thursday	10:05	11:55	2, 4, 6, 8, 10	C.2B129#	30	30	Pete Coffee	SPOSPS_PG
SPSP052.L#	Tuesday	13:05	15:55	1-6, 8-12	C.3B139*	14	12		SPOSPS_PG
SPSP054.S#	Friday	09:05	11:55	1-6, 8-12	C.4W2	24	24	Alan Lynn/Justine Allen	SPOSPS_PG
SPSP060.L#	Friday	13:05	14:55	1-2, 8, 11	C.3X11	16	10		SPOSPS_PG
SPSU911.CL/01	Monday	14:05	15:55	5	C.2A15	57	50	Emma Lyons	SPOSPS UG
SPSU911.CL/02	Thursday	10:05	11:55	5	C.1A11	60	50	Emma Lyons	SPOSPS UG
SPSU911.CL/03	Tuesday	14:05	15:55	5	C.2A15	57	50	Emma Lyons	SPOSPS UG
SPSU911.CL/04	Thursday	16:05	17:55	5	C.2Y5	51	30	Emma Lyons	SPOSPS UG
SPSU911.CL/05	Monday	12:05	13:55	5	C.2A15	57	50	Emma Lyons	SPOSPS UG
SPSU911.CL/06	Tuesday	12:05	13:55	5	C.2A15	57	50	Emma Lyons	SPOSPS UG
SPSU911.CL/07	Friday	13:05	14:55	5	C.1A11	60	50	Emma Lyons	SPOSPS UG
SPSU911.L#	Friday	10:05	10:55	1-6, 8-12	C.LTLogie	350	350	Emma Lyons/Irene Reid/Paul Dimeo	SPOSPS UG
SPSU911.L#	Monday	10:05	10:55	2	C.LTLogie	350	350	Emma Lyons/Irene Reid/Paul Dimeo	SPOSPS UG
SPSU911.L#	Thursday	13:05	13:55	1-6, 8-12	C.LTLogie	350	350	Emma Lyons/Irene Reid/Paul Dimeo	SPOSPS UG
SPSU911.S/01	Monday	10:05	10:55	3-4, 9-11	C.2X4	32	15	Emma Lyons	SPOSPS UG
SPSU911.S/02	Monday	11:05	11:55	3-4, 9-11	C.2V3	20	15	Emma Lyons	SPOSPS UG
SPSU911.S/03	Monday	12:05	12:55	3-4, 9-11	C.A1	42	15	Emma Lyons	SPOSPS UG
SPSU911.S/04	Monday	13:05	13:55	3-4, 9-11	C.2V3	20	15	Emma Lyons	SPOSPS UG
SPSU911.S/05	Monday	14:05	14:55	3-4, 9-11	C.2V2	30	15	Emma Lyons	SPOSPS UG
SPSU911.S/06	Monday	15:05	15:55	3-4, 9-11	C.2B44	20	15	Emma Lyons	SPOSPS UG
SPSU911.S/07	Monday	16:05	16:55	3-4, 9-11	C.2B38	28	15	Emma Lyons	SPOSPS UG
SPSU911.S/08	Tuesday	10:05	10:55	3-4, 9-11	C.A1	42	15	Emma Lyons	SPOSPS UG
SPSU911.S/09	Tuesday	11:05	11:55	3-4, 9-11	C.2B42	20	15	Emma Lyons	SPOSPS UG
SPSU911.S/10	Tuesday	12:05	12:55	3-4, 9-11	C.4W6	24	15	Emma Lyons	SPOSPS UG
SPSU911.S/11	Tuesday	13:05	13:55	3-4, 9-11	C.2B46	20	15	Emma Lyons	SPOSPS UG
SPSU911.S/12	Tuesday	14:05	14:55	3-4, 9-11	C.2X4	32	15	Emma Lyons	SPOSPS UG
SPSU911.S/13	Tuesday	16:05	16:55	3-4, 9-11	C.A1	42	15	Emma Lyons	SPOSPS UG
SPSU911.S/14	Thursday	10:05	10:55	3-4, 9-11	C.2X4	32	15	Emma Lyons	SPOSPS UG
SPSU911.S/15	Thursday	12:05	12:55	3-4, 9-11	C.4W2	24	15	Emma Lyons	SPOSPS UG
SPSU911.S/16	Thursday	14:05	14:55	3-4, 9-11	C.2X4	32	15	Emma Lyons	SPOSPS UG
SPSU911.S/17	Thursday	15:05	15:55	3-4, 9-11	C.2B129#	30	15	Emma Lyons	SPOSPS UG
SPSU911.S/18	Thursday	16:05	16:55	3-4, 9-11	C.2B129#	30	15	Emma Lyons	SPOSPS UG
SPSU911.S/19	Friday	11:05	11:55	3-4, 9-11	C.3B147#	18	15	Emma Lyons	SPOSPS UG
SPSU911.S/20	Friday	12:05	12:55	3-4, 9-11	C.3B147#	18	15	Emma Lyons	SPOSPS UG
SPSU911.S/21	Friday	13:05	13:55	3-4, 9-11	C.3B147#	18	15	Emma Lyons	SPOSPS UG
SPSU911.S/22	Friday	14:05	14:55	3-4, 9-11	C.2A19	30	15	Emma Lyons	SPOSPS UG
SPSU911.S/23	Friday	15:05	15:55	3-4, 9-11	C.3B146	18	15	Emma Lyons	SPOSPS UG
SPSU913.L#	Monday	15:05	15:55	1-6, 8-12	C.LTLogie	350	297	Stephen Morrow/Irene Reid/Angus Hunter	SPOSPS UG
SPSU913.L#	Thursday	17:05	17:55	1-3, 5-6, 8-11	C.LTLogie	350	297	Stephen Morrow/Irene Reid	SPOSPS UG
SPSU913.L#	Thursday	17:05	17:55	4	C.LTA6	253	253		SPOSPS UG
SPSU913.S/01	Tuesday	09:05	09:55	3, 5-6, 9-11	C.3B147#	18	16	Mathieu Winand	SPOSPS UG
SPSU913.S/02	Tuesday	10:05	10:55	3, 5-6, 9-11	C.2X4	32	16	Gail Burchill	SPOSPS UG
SPSU913.S/03	Tuesday	11:05	11:55	3, 5-6, 9-11	C.2X4	32	16	Mathieu Winand	SPOSPS UG
SPSU913.S/04	Tuesday	13:05	13:55	3, 5-6, 9-11	C.2V3	20	16	Gail Burchill	SPOSPS UG
SPSU913.S/05	Tuesday	14:05	14:55	3, 5-6, 9-11	C.2W5*	20	16	Mathieu Winand	SPOSPS UG
SPSU913.S/06	Tuesday	15:05	15:55	3, 5-6, 9-11	C.2W5*	20	16	Mathieu Winand	SPOSPS UG
SPSU913.S/07	Tuesday	16:05	16:55	3, 5-6, 9-11	C.2W5*	20	16	Mathieu Winand	SPOSPS UG
SPSU913.S/08	Thursday	09:05	09:55	3, 5-6, 9-11	C.2B46	20	16	Gail Burchill	SPOSPS UG
SPSU913.S/09	Thursday	12:05	12:55	3, 5-6, 9-11	C.4B134	36	16	Gail Burchill	SPOSPS UG
SPSU913.S/10	Thursday	14:05	14:55	3, 5-6, 9-11	C.2B121#	36	16	Gail Burchill	SPOSPS UG
SPSU913.S/11	Thursday	15:05	15:55	3, 5-6, 9-11	C.4W5	24	16	Mathieu Winand	SPOSPS UG
SPSU913.S/12	Thursday	16:05	16:55	3, 5-6, 9-11	C.2B44	20	16	Gail Burchill	SPOSPS UG
SPSU913.S/13	Friday	09:05	09:55	3, 5-6, 9-11	C.4W1	20	16	Mathieu Winand	SPOSPS UG
SPSU913.S/14	Friday	12:05	12:55	3, 5-6, 9-11	C.3B145*	18	16	Mathieu Winand	SPOSPS UG
SPSU913.S/15	Friday	13:05	13:55	3, 5-6, 9-11	C.3B145*	18	16	Gail Burchill	SPOSPS UG
SPSU913.S/16	Friday	14:05	14:55	3, 5-6, 9-11	C.2B46	20	16	Mathieu Winand	SPOSPS UG
SPSU913.S/17	Friday	15:05	15:55	3, 5-6, 9-11	C.4W3	20	16	Mathieu Winand	SPOSPS UG
SPSU913.S/18	Friday	16:05	16:55	3, 5-6, 9-11	C.3B146	18	16	Mathieu Winand	SPOSPS UG
SPSU915.L#	Monday	09:05	09:55	1-6, 8-12	C.LTW1	94	65	Angus Hunter/Stuart Galloway	SPOSPS UG
SPSU915.L#	Monday	13:05	13:55	1-6, 8-12	C.LTA5	92	65	Angus Hunter/Stuart Galloway	SPOSPS UG
SPSU915.S/01	Friday	10:05	10:55	3, 5, 10	C.2X6	32	18	Angus Hunter/Stuart Galloway	SPOSPS UG
SPSU915.S/02	Friday	11:05	11:55	3, 5, 10	C.2X6	32	18	Angus Hunter/Stuart Galloway	SPOSPS UG
SPSU915.S/03	Friday	12:05	12:55	3, 5, 10	C.2X6	32	18	Angus Hunter/Stuart Galloway	SPOSPS UG
SPSU915.S/04	Friday	13:05	13:55	3, 5, 10	C.2X6	32	18	Angus Hunter/Stuart Galloway	SPOSPS UG
SPSU9B5.L#	Monday	13:05	14:55	1-6, 8-12	C.2B85#	60	59	Irene Reid	SPOSPS UG
SPSU9B5.S/01	Monday	12:05	12:55	2-3, 5, 8, 10	C.3B147#	18	16	Irene Reid	SPOSPS UG
SPSU9B5.S/02	Monday	17:05	17:55	2-3, 5, 8, 10	C.3B147#	18	16	Irene Reid	SPOSPS UG
SPSU9B5.S/03	Thursday	09:05	09:55	2-3, 5, 8, 10	C.2B121#	36	16	Irene Reid	SPOSPS UG
SPSU9B5.S/04	Thursday	12:05	12:55	2-3, 5, 8, 10	C.2B129#	30	16	Irene Reid	SPOSPS UG
SPSU9B7.CL#	Friday	14:05	16:55	12	C.2A15	57	45	Colin Moran	SPOSPS UG
SPSU9B7.CL#	Friday	15:05	16:55	5-6, 8-11	C.1A11	60	45	Colin Moran	SPOSPS UG
SPSU9B7.L#	Friday	12:05	13:55	1-6, 8-12	C.LTA4	237	44	Colin Moran	SPOSPS UG
SPSU9B7.L#	Tuesday	13:05	14:55	5-6, 8-10	C.LT2V1	142	45	Colin Moran	SPOSPS UG
SPSU9B7.S#	Monday	11:05	11:55	1-6, 8-12	C.2B48	28	24	Colin Moran	SPOSPS UG
SPSU9B7.S2#	Monday	09:05	09:55	08-Sep	C.4W2	24	24	Colin Moran	SPOSPS UG
SPSU9C5.L#	Monday	11:05	11:55	1-6, 8-12	C.LTB3	112	80	Iain Gallagher	SPOSPS UG
SPSU9C5.L#	Monday	16:05	16:55	1-6, 8-12	C.LTW1	94	80	Iain Gallagher	SPOSPS UG
SPSU9C5.S/01	Tuesday	11:05	11:55	1, 6, 8	C.2B42	20	20	Iain Gallagher	SPOSPS UG
SPSU9C5.S/02	Wednesday	11:05	11:55	1, 6, 8	C.2B44	20	20	Iain Gallagher	SPOSPS UG
SPSU9C5.S/03	Thursday	11:05	11:55	1, 6, 8	C.2B48	28	20	Iain Gallagher	SPOSPS UG
SPSU9C5.S/04	Friday	11:05	11:55	1, 6, 8	C.2B46	20	20	Iain Gallagher	SPOSPS UG
SPSU9D5.L#	Friday	14:05	14:55	1-6, 8-12	C.LTB3	112	100	Raleigh Gowrie	SPOSPS UG
SPSU9D5.L#	Wednesday	09:05	09:55	1-6, 8-12	C.LT2V1	142	100	Raleigh Gowrie	SPOSPS UG
SPSU9D5.S/01	Tuesday	10:05	10:55	3-5, 8-11	C.2B46	20	20	Raleigh Gowrie	SPOSPS UG
SPSU9D5.S/02	Tuesday	13:05	13:55	3-5, 8-11	C.2V2	30	20	Raleigh Gowrie	SPOSPS UG
SPSU9D5.S/03	Wednesday	10:05	10:55	3-5, 8-11	C.2B133	24	20	Raleigh Gowrie	SPOSPS UG
SPSU9D5.S/04	Thursday	12:05	12:55	3-5, 8-11	C.4W4	24	20	Raleigh Gowrie	SPOSPS UG
SPSU9D5.S/05	Friday	10:05	10:55	3-5, 8-11	C.2B87	48	20	Raleigh Gowrie	SPOSPS UG
SPSU9R5.L#	Monday	14:05	15:55	1-6, 8-12	C.4W1	20	20	John Mathers	SPOSPS UG
SPSU9R5.S#	Monday	14:05	15:55	12	.Gannochy Sports Hall	10000	16	Wray Vamplew	SPOSPS UG
SPSU9R7.S1/01	Monday	12:05	12:55	1-6, 8-12	C.4W4	24	18	Colin Moran	SPOSPS UG
SPSU9R7.S1/02	Tuesday	10:05	10:55	1-6, 8-12	C.4W3	20	18	Paul Dimeo	SPOSPS UG
SPSU9R7.S1/03	Tuesday	14:05	14:55	1-6, 8-12	C.4W2	24	18	Iain Gallagher	SPOSPS UG
SPSU9R7.S1/04	Thursday	16:05	16:55	1-6, 8-12	C.3B147#	18	18	Kevin Tipton	SPOSPS UG
SPSU9R7.S1/05	Friday	15:05	15:55	1-6, 8-12	C.2B121#	36	18	Paul Dimeo	SPOSPS UG
SPSU9R7.S1/06	Thursday	12:05	12:55	1-6, 8-12	C.2B45	16	15	Oliver Witard	SPOSPS UG
SPSU9R7.S1/07	Monday	14:05	14:55	1-6, 8-12	C.2B48	28	15	Ian Walshe	SPOSPS UG
SPSU9R7.S1/08	Tuesday	17:05	17:55	1-6, 8-12	C.2B85#	60	40	Iain Gallagher	SPOSPS UG
SPSU9R7.S2/01	Monday	09:05	10:55	01-Jun	C.A1	42	20	Nicolas Scelles	SPOSPS UG
SPSU9R7.S2/01	Tuesday	15:05	16:55	08-Dec	C.2B121#	36	28	Lee Hamilton	SPOSPS UG
SPSU9R7.S3/01	Tuesday	10:05	11:55	1-6, 8-12	C.3B147#	18	18	Lorcan Cronin/John Mathers	SPOSPS UG
SPSU9R7.S3/02	Tuesday	12:05	13:55	1-6, 8-12	C.4W1	20	20	Joe Bradley	SPOSPS UG
SPSU9R7.S3/03	Thursday	15:05	16:55	1-6, 8-12	C.2B121#	36	18	Stephen Morrow/Irene Reid	SPOSPS UG
SPSU9R7.S3/04	Monday	14:05	15:55	1-6, 8-12	C.4W4	24	20		SPOSPS UG
SPSU9RM.CL/01	Tuesday	13:05	14:55	6, 9	C.2A15	57	48	John Mathers/John Taylor	SPOSPS UG
SPSU9RM.CL/02	Thursday	10:05	11:55	6, 9	C.2A15	57	48	John Mathers/John Taylor	SPOSPS UG
SPSU9RM.CL/03	Friday	15:05	16:55	6, 9	C.2A15	57	48	John Mathers/John Taylor	SPOSPS UG
SPSU9RM.L#	Thursday	14:05	14:55	1-5, 8, 10-12	C.LTLogie	350	140	John Taylor/John Mathers/Irene Reid	SPOSPS UG
SPSU9RM.L#	Tuesday	16:05	16:55	1-5, 8, 10-12	C.LTA3	240	140	Paul Dimeo/John Taylor/John Mathers/Irene Reid	SPOSPS UG
SPSU9RM.S/01	Tuesday	09:05	09:55	4-5, 8, 10-11	C.2B74*	26	18		SPOSPS UG
SPSU9RM.S/02	Tuesday	17:05	17:55	4-5, 8, 10-11	C.2W5*	20	18		SPOSPS UG
SPSU9RM.S/03	Thursday	17:05	17:55	4-5, 8, 10-11	C.2W5*	20	18		SPOSPS UG
SPSU9RM.S/04	Friday	09:05	09:55	4-5, 8, 10-11	C.2W5*	20	18		SPOSPS UG
SPSU9RM.S/05	Friday	11:05	11:55	4-5, 8, 10-11	C.2B74*	26	18		SPOSPS UG
SPSU9RM.S/06	Friday	13:05	13:55	4-5, 8, 10-11	C.2B74*	26	18		SPOSPS UG
SPSU9RM.S/07	Friday	16:05	16:55	4-5, 8, 10-11	C.2B74*	26	18		SPOSPS UG
SPSU9RM.S/08	Friday	17:05	17:55	4-5, 8, 10-11	C.2W5*	20	18		SPOSPS UG
SPSU9RP.L#	Monday	16:05	16:55	1-6, 8-12	C.LTB4	179	96	Robert Eklund	SPOSPS UG
SPSU9RP.S/01	Monday	09:05	10:55	2, 4, 6, 9-10	C.2B129#	30	14		SPOSPS UG
SPSU9RP.S/02	Tuesday	11:05	12:55	2, 4, 6, 9-10	C.3B139*	14	14		SPOSPS UG
SPSU9RP.S/03	Thursday	12:05	13:55	2, 4, 6, 9-10	C.3B139*	14	14		SPOSPS UG
SPSU9RP.S/04	Friday	09:05	10:55	2, 4, 6, 9-10	C.3B139*	14	14		SPOSPS UG
SPSU9RP.S/05	Friday	13:05	14:55	2, 4, 6, 9-10	C.2B42	20	14		SPOSPS UG
SPSU9RP.S/06	Friday	15:05	16:55	2, 4, 6, 9-10	C.2B42	20	14		SPOSPS UG
SPSU9SE.L#	Monday	11:05	12:55	1-6, 8-12	C.3B145*	18	18	Joe Bradley	SPOSPS UG
SPSU9SE.S/01	Tuesday	09:05	09:55	2, 4, 6, 8-9	C.3B145*	18	15	Joe Bradley/Irene Reid	SPOSPS UG
SPSU9SE.S/02	Tuesday	10:05	10:55	2, 4, 6, 8-9	C.3B145*	18	15	Joe Bradley/Irene Reid	SPOSPS UG
SPSU9SE.S/03	Tuesday	11:05	11:55	2, 4, 6, 8-9	C.3B145*	18	14	Joe Bradley/Irene Reid	SPOSPS UG
SPSU9SG.L#	Wednesday	10:05	11:55	1-6, 8-12	C.3V2	34	30	Stephen Morrow/Paul Dimeo/Leigh Robinson/Brian Minikin	SPOSPS UG
SPSU9SP.L#	Friday	11:05	11:55	1-6, 8-12	C.LTA3	240	43	Paul Dimeo	SPOSPS UG
SPSU9SP.L#	Monday	12:05	12:55	1-6, 8-12	C.LTA5	92	43	Paul Dimeo	SPOSPS UG
SPSU9SP.S/01	Thursday	09:05	09:55	2, 4, 6, 8, 10-12	C.2W5*	20	18		SPOSPS UG
SPSU9SP.S/02	Friday	10:05	10:55	2, 4, 6, 8, 10-12	C.2B74*	26	18		SPOSPS UG
SPSU9SP.S/03	Friday	12:05	12:55	2, 4, 6, 8, 10-12	C.2B74*	26	18		SPOSPS UG
SPSU9SP.S/04	Friday	14:05	14:55	2, 4, 6, 8, 10-12	C.2B74*	26	18		SPOSPS UG
SPSU9SP.S/05	Friday	15:05	15:55	2, 4, 6, 8, 10-12	C.2B74*	26	18		SPOSPS UG
SSSR01.CL#	Tuesday	16:05	17:30	3, 5-6, 8-9	C.2B41	16	15	David Griffiths	APSSPC_PG
SSSR01.L#	Tuesday	14:05	15:55	3, 5-6, 8-9	C.2B46	20	15	David Griffiths	APSSPC_PG
SSSR01.L#	Tuesday	14:05	17:30	2	C.4W1	20	15	David Griffiths	APSSPC_PG
SSSR01.L#	Tuesday	14:05	17:30	10	C.3X11	16	15	David Griffiths	APSSPC_PG
SWKU911.L#	Tuesday	09:05	15:55	1	C.3B129*	28	25		APSSWK
SWKU911.L#	Tuesday	14:05	15:55	2-6, 8-12	C.2X6	32	30		APSSWK
SWKU911.S#	Wednesday	10:05	13:55	5	C.2B86	40	30		APSSWK
SWKU911.S#	Wednesday	11:05	12:55	3, 5, 8	C.2B84#	70	30		APSSWK
SWKU911.S#	Wednesday	11:05	12:55	3	C.2B86	40	0		APSSWK
SWKU9IS.L#	Tuesday	14:05	15:55	1-6, 8-12	C.2B87	48	40		APSSWK
SWKU9IS.S#	Wednesday	11:05	12:55	8, 10	C.2A87	60	40		APSSWK
